 RSSW1   ,20121126,13:17:34,ANDREWJ ,00000020,      ,20121126,000020,01.00.00,ANDREWJ.SOURCE.JCL,
 RSSW    ,20121126,11:56:01,ANDREWJ ,00000472,      ,20121126,000018,01.02.00,ANDREWJ.SOURCE.JCL,
 MQPUT   ,20121120,18:52:09,ANDREWJ ,00000322,      ,20040108,000322,01.14.00,ANDREWJ.SOURCE.ASM,
 XFERYMC ,20121120,17:05:51,ANDREWJ ,00000015,      ,20100413,000015,01.01.00,ANDREWJ.SOURCE.JCL,
 RSTRUSR ,20121120,11:58:37,ANDREWJ ,00000036,      ,20070628,000025,01.30.00,ANDREWJ.SOURCE.JCL,
 PIJPKPNR,20121115,11:23:30,ANDREWJ ,00000122,      ,20121115,000122,01.00.00,ANDREWJ.SOURCE.ASM,
 PIJPKTP ,20121115,11:05:42,ANDREWJ ,00000232,      ,20101209,000229,01.10.00,ANDREWJ.SOURCE.ASM,
 EARLYBRD,20121109,18:50:03,ANDREWJ ,00000096,      ,20121031,000092,01.05.00,ANDREWJ.SOURCE.EXEC,
 DUMMY   ,20121031,17:45:46,ANDREWJ ,00000009,      ,20121031,000009,01.00.00,ANDREWJ.SOURCE.JCL,
 EARLYBRD,20121031,17:10:16,ANDREWJ ,00000011,      ,20121031,000011,01.01.00,ANDREWJ.SOURCE.JCL,
 FTP2    ,20121031,12:09:55,ANDREWJ ,00000018,      ,20121031,000018,01.00.00,ANDREWJ.SOURCE.JCL,
 RFCMD4  ,20120926,12:26:16,ANDREWJ ,00000086,      ,20120926,000086,01.00.00,ANDREWJ.SOURCE.EXEC,
 RFCMD3  ,20120925,17:55:47,ANDREWJ ,00000095,      ,20120925,000103,01.01.00,ANDREWJ.SOURCE.EXEC,
 RFCMD2  ,20120914,18:17:52,ANDREWJ ,00000110,      ,20120914,000110,01.01.00,ANDREWJ.SOURCE.EXEC,
 RFCMD1  ,20120914,17:46:42,ANDREWJ ,00000103,      ,20120820,000103,01.02.00,ANDREWJ.SOURCE.EXEC,
 URTENTVW,20120914,14:44:02,ANDREWJ ,00000112,      ,20120912,000106,01.02.00,ANDREWJ.SOURCE.EXEC,
 LALLUSRC,20120827,11:13:23,ANDREWJ ,00000116,      ,20120827,000116,01.00.00,ANDREWJ.SOURCE.EXEC,
 TSTD2X  ,20120803,17:21:07,ANDREWJ ,00000023,      ,20120803,000023,01.00.00,ANDREWJ.SOURCE.EXEC,
 USRSTTAO,20120702,14:49:16,ANDREWJ ,00001172,      ,20070425,000651,01.13.00,ANDREWJ.SOURCE.ASM,
 COMGEN2 ,20120626,13:22:41,ANDREWJ ,00000083,      ,20120626,000083,01.00.00,ANDREWJ.SOURCE.EXEC,
 ZPOOLT  ,20120530,18:41:28,ANDREWJ ,00000044,      ,20080828,000188,01.58.00,ANDREWJ.SOURCE.JCL,
 SLIMC1  ,20120406,18:43:27,ANDREWJ ,00000037,      ,20120406,000037,01.00.00,ANDREWJ.SOURCE.JCL,
 DXCNCOM5,20120209,09:26:19,ANDREWJ ,00000280,      ,20110920,000280,01.00.00,ANDREWJ.SOURCE.ASM,
 DUMPOBJ ,20120117,15:48:19,ANDREWJ ,00000100,      ,20090923,000071,01.07.00,ANDREWJ.SOURCE.EXEC,
 CFUNC1  ,20111217,00:07:34,        ,00001470,001F17,0:A31ANY,  RNRU,        ,ANDREWJ.SOURCE.LMD,
 CFUNC3  ,20111216,15:43:11,        ,00001688,001F0A,0:A31ANY,  RNRU,        ,ANDREWJ.SOURCE.LMD,
 CFUNC2  ,20111216,15:02:50,        ,00001520,001E0D,0:A31ANY,  RNRU,        ,ANDREWJ.SOURCE.LMD,
 IXCMIAPU,20111207,18:16:02,ANDREWJ ,00000007,      ,20111207,000007,01.00.00,ANDREWJ.SOURCE.JCL,
 BKUPPIJP,20111128,16:09:40,ANDREWJ ,00000010,      ,20111128,000010,01.00.00,ANDREWJ.SOURCE.JCL,
 SORTRTA ,20111124,11:15:26,ANDREWJ ,00000025,      ,20111124,000025,01.00.00,ANDREWJ.SOURCE.JCL,
 DUMPRMF3,20111110,06:00:30,ANDREWJ ,00000015,      ,20081219,000012,01.09.00,ANDREWJ.SOURCE.JCL,
 ZIPN    ,20111017,14:17:50,        ,00074980,001604,0:A31ANY,      ,        ,ANDREWJ.SOURCE.LMD,
 USRTKT1 ,20110930,15:35:03,ANDREWJ ,00000006,      ,20081106,000006,01.17.00,ANDREWJ.SOURCE.JCL,
 USRTKT  ,20110929,10:50:36,ANDREWJ ,00000188,      ,20081105,000188,01.24.00,ANDREWJ.SOURCE.JCL,
 SORTPOOL,20110831,10:15:55,ANDREWJ ,00000024,      ,20110831,000033,01.01.00,ANDREWJ.SOURCE.JCL,
 COMLSTNW,20110828,16:32:07,ANDREWJ ,00000406,      ,20041117,000399,01.16.00,ANDREWJ.SOURCE.ASM,
 COMGENN1,20110828,11:24:10,ANDREWJ ,00000234,      ,20110828,000234,01.01.00,ANDREWJ.SOURCE.EXEC,
 COMGENN ,20110828,11:04:33,ANDREWJ ,00000054,      ,20110828,000054,01.00.00,ANDREWJ.SOURCE.EXEC,
 IEBCPYSS,20110824,16:38:19,ANDREWJ ,00000022,      ,20110824,000022,01.00.00,ANDREWJ.SOURCE.JCL,
 RMSBKUPP,20110824,14:54:42,ANDREWJ ,00000017,      ,20110824,000017,01.00.00,ANDREWJ.SOURCE.JCL,
 RFSTCRMS,20110822,15:35:48,ANDREWJ ,00000016,      ,20110822,000016,01.00.00,ANDREWJ.SOURCE.JCL,
 CUNMIUTL,20110818,10:47:15,ANDREWJ ,00000022,      ,20110818,000022,01.00.00,ANDREWJ.SOURCE.JCL,
 CUNMITG2,20110818,10:35:53,ANDREWJ ,00000007,      ,20110818,000007,01.00.00,ANDREWJ.SOURCE.JCL,
 CUNMAP1 ,20110818,10:30:57,ANDREWJ ,00000173,      ,20110818,000173,01.00.00,ANDREWJ.SOURCE.JCL,
 CUNMAP  ,20110818,10:29:04,ANDREWJ ,00000173,      ,20110818,000173,01.01.00,ANDREWJ.SOURCE.JCL,
 CUNMITG1,20110818,10:21:28,ANDREWJ ,00000008,      ,20101014,000007,01.01.00,ANDREWJ.SOURCE.JCL,
 COMGEN1 ,20110815,17:10:35,ANDREWJ ,00000234,      ,20110812,000049,01.03.00,ANDREWJ.SOURCE.EXEC,
 DXCUCOM5,20110815,13:52:16,ANDREWJ ,00000272,      ,20040804,000222,01.10.00,ANDREWJ.SOURCE.ASM,
 DXCUTCP3,20110815,13:49:05,ANDREWJ ,00000310,      ,20110502,000374,01.10.00,ANDREWJ.SOURCE.ASM,
 DXCUTCP4,20110815,13:46:35,ANDREWJ ,00000360,      ,20110502,000355,01.12.00,ANDREWJ.SOURCE.ASM,
 DXCUTCP5,20110815,13:36:42,ANDREWJ ,00000205,      ,20101214,000235,01.06.00,ANDREWJ.SOURCE.ASM,
 DXCUTCP6,20110815,13:34:05,ANDREWJ ,00000205,      ,20101214,000231,01.07.00,ANDREWJ.SOURCE.ASM,
 RMS2MQ  ,20110815,10:51:10,ANDREWJ ,00000671,      ,20110629,000607,01.03.00,ANDREWJ.SOURCE.ASM,
 DBDFP2NW,20110809,11:27:26,ANDREWJ ,00001509,      ,20110809,001509,01.00.00,ANDREWJ.SOURCE.JCL,
 DBDFP1NW,20110809,11:24:02,ANDREWJ ,00001509,      ,20110809,001509,01.00.00,ANDREWJ.SOURCE.JCL,
 DBDFQ1NW,20110809,11:20:41,ANDREWJ ,00001509,      ,20110809,001509,01.00.00,ANDREWJ.SOURCE.JCL,
 DBDFQ2NW,20110809,11:15:34,ANDREWJ ,00001509,      ,20110809,001509,01.00.00,ANDREWJ.SOURCE.JCL,
 FINDCRN#,20110720,11:54:11,        ,00002490,00152F,0:A24R24,  RNRU,        ,ANDREWJ.SOURCE.LMD,
 ZPF2    ,20110706,17:59:57,ANDREWJ ,00000121,      ,20110706,000120,01.01.00,ANDREWJ.SOURCE.EXEC,
 ITPRESP1,20110526,11:08:15,ANDREWJ ,00000009,      ,20100702,000009,01.01.00,ANDREWJ.SOURCE.JCL,
 XDXC055I,20110524,12:48:43,ANDREWJ ,00000323,      ,20110524,000323,01.00.00,ANDREWJ.SOURCE.ASM,
 DXCUINIT,20110524,10:10:38,ANDREWJ ,00000434,      ,20100812,000419,01.06.00,ANDREWJ.SOURCE.ASM,
 RSTRRMF3,20110413,14:50:56,ANDREWJ ,00000013,      ,20110413,000013,01.00.00,ANDREWJ.SOURCE.JCL,
 PRE576  ,20110312,19:34:41,ANDREWJ ,00000028,      ,20110312,000028,01.00.00,ANDREWJ.SOURCE.JCL,
 PRE577  ,20110312,19:33:55,ANDREWJ ,00000032,      ,20110312,000032,01.00.00,ANDREWJ.SOURCE.JCL,
 PRE581  ,20110312,19:32:44,ANDREWJ ,00000028,      ,20110312,000028,01.00.00,ANDREWJ.SOURCE.JCL,
 #BA#BZ  ,20110311,19:02:12,ANDREWJ ,00000047,      ,20110311,000047,01.00.00,ANDREWJ.SOURCE.JCL,
 #A0#A9  ,20110311,19:00:07,ANDREWJ ,00000040,      ,20110311,000040,01.00.00,ANDREWJ.SOURCE.JCL,
 #AA#AZ  ,20110311,18:56:37,ANDREWJ ,00000124,      ,20110311,000124,01.00.00,ANDREWJ.SOURCE.JCL,
 DUMPOBJ ,20110311,18:44:34,ANDREWJ ,00000026,      ,20110311,000026,01.00.00,ANDREWJ.SOURCE.JCL,
 MQGETDD ,20110124,11:54:53,ANDREWJ ,00000679,      ,20070921,000675,01.08.00,ANDREWJ.SOURCE.ASM,
 USRTRIMP,20110105,16:19:40,ANDREWJ ,00000187,      ,20110105,000187,01.00.00,ANDREWJ.SOURCE.JCL,
 USRTRIMB,20110105,16:13:42,ANDREWJ ,00000188,      ,20110105,000188,01.00.00,ANDREWJ.SOURCE.JCL,
 RMFRPT1 ,20110104,03:13:17,ANDREWJ ,00000036,      ,20100124,000018,01.02.00,ANDREWJ.SOURCE.JCL,
 USDIRBLD,20101228,14:23:40,ANDREWJ ,00000074,      ,20101228,000007,01.01.00,ANDREWJ.SOURCE.JCL,
 RPDIRBLD,20101228,13:28:38,        ,00000300,001517,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 PIJPICK ,20101130,17:24:44,ANDREWJ ,00000424,      ,20101130,000424,01.01.00,ANDREWJ.SOURCE.ASM,
 PIJPICK ,20101130,16:33:52,ANDREWJ ,00000004,      ,20090304,000003,01.03.00,ANDREWJ.SOURCE.JCL,
 CPYMBRD ,20101124,16:32:14,ANDREWJ ,00000091,      ,20030910,000083,01.04.00,ANDREWJ.SOURCE.EXEC,
 DREF    ,20101104,11:26:18,ANDREWJ ,00000071,      ,20030501,000076,01.03.00,ANDREWJ.SOURCE.JCL,
 DREF23  ,20101104,11:22:54,ANDREWJ ,00001040,      ,20030501,001026,01.01.00,ANDREWJ.SOURCE.ASM,
 USRSTAT#,20101019,11:11:03,ANDREWJ ,00000657,      ,20091221,000019,01.19.00,ANDREWJ.SOURCE.JCL,
 USRRSTR ,20101011,17:50:39,ANDREWJ ,00000434,      ,20080124,000038,01.06.00,ANDREWJ.SOURCE.JCL,
 ZZZ201  ,20101009,17:24:51,ANDREWJ ,00000095,      ,20101008,000094,01.02.00,ANDREWJ.SOURCE.ASM,
 ZZZ101  ,20101009,15:35:53,ANDREWJ ,00000082,      ,20101008,000082,01.01.00,ANDREWJ.SOURCE.ASM,
 RUNCTR  ,20101005,11:47:46,ANDREWJ ,00000006,      ,20050401,000006,01.06.00,ANDREWJ.SOURCE.JCL,
 RUNSRG  ,20101005,11:01:32,ANDREWJ ,00000014,      ,20031225,000015,01.20.00,ANDREWJ.SOURCE.JCL,
 SORTDCR ,20101004,09:43:37,ANDREWJ ,00000051,      ,20091123,000062,01.03.00,ANDREWJ.SOURCE.JCL,
 USRFM1  ,20100909,17:32:57,ANDREWJ ,00000009,      ,20091218,000006,01.10.00,ANDREWJ.SOURCE.JCL,
 USRFM   ,20100909,17:28:15,ANDREWJ ,00000187,      ,20090512,000188,01.15.00,ANDREWJ.SOURCE.JCL,
 MQT2S   ,20100809,15:22:43,ANDREWJ ,00000018,      ,20100621,000018,01.18.00,ANDREWJ.SOURCE.JCL,
 VOFLMD  ,20100809,13:52:17,ANDREWJ ,00000002,      ,20081015,000001,01.01.00,ANDREWJ.SOURCE.JCL,
 VONLMD  ,20100809,13:51:31,ANDREWJ ,00000002,      ,20080909,000001,01.02.00,ANDREWJ.SOURCE.JCL,
 FLASHDEV,20100809,11:14:51,ANDREWJ ,00000012,      ,20080910,000010,01.04.00,ANDREWJ.SOURCE.JCL,
 USRRSTRZ,20100729,15:55:47,ANDREWJ ,00000011,      ,20100727,000011,01.01.00,ANDREWJ.SOURCE.JCL,
 MQBDG1  ,20100719,11:40:51,ANDREWJ ,00000010,      ,20100714,000010,01.03.00,ANDREWJ.SOURCE.JCL,
 MQBDGRCV,20100717,16:05:57,        ,00001730,00150C,0:A31R24,      ,        ,ANDREWJ.SOURCE.LMD,
 MQBDGRCV,20100717,16:05:52,ANDREWJ ,00000932,      ,20100713,000904,01.08.00,ANDREWJ.SOURCE.ASM,
 MQBDGSND,20100717,16:05:17,        ,00001F10,001501,0:A31R24,      ,        ,ANDREWJ.SOURCE.LMD,
 MQBDGSND,20100717,16:05:12,ANDREWJ ,00001448,      ,20100713,001324,01.11.00,ANDREWJ.SOURCE.ASM,
 GIGO7   ,20100715,19:15:24,ANDREWJ ,00000097,      ,20100714,000139,01.02.00,ANDREWJ.SOURCE.ASM,
 GIGO8   ,20100714,18:17:50,ANDREWJ ,00000097,      ,20100714,000097,01.00.00,ANDREWJ.SOURCE.ASM,
 MQBDGNW ,20100714,15:57:24,ANDREWJ ,00001399,      ,20100714,001399,01.00.00,ANDREWJ.SOURCE.ASM,
 MQBDG   ,20100714,10:57:21,ANDREWJ ,00000018,      ,20100713,000018,01.04.00,ANDREWJ.SOURCE.JCL,
 MQT2SEMP,20100706,10:44:16,ANDREWJ ,00000018,      ,20100702,000018,01.02.00,ANDREWJ.SOURCE.JCL,
 MQT2SEMP,20100702,10:38:36,        ,00001C38,00141A,0:A31R24,      ,        ,ANDREWJ.SOURCE.LMD,
 MQT2SEMP,20100702,10:38:31,ANDREWJ ,00001277,      ,20100702,001274,01.01.00,ANDREWJ.SOURCE.ASM,
 MQT2SSND,20100630,14:57:10,        ,00002020,00140F,0:A31R24,      ,        ,ANDREWJ.SOURCE.LMD,
 MQT2SSND,20100630,14:57:06,JHR     ,00001408,      ,20100614,000930,01.23.00,ANDREWJ.SOURCE.ASM,
 MQT2SSN7,20100630,14:54:42,        ,00002038,001404,0:A31R24,      ,        ,ANDREWJ.SOURCE.LMD,
 MQT2SSN7,20100630,14:54:37,JHR     ,00001408,      ,20100622,001394,01.05.00,ANDREWJ.SOURCE.ASM,
 ITPRESP ,20100629,10:45:21,ANDREWJ ,00000009,      ,20050323,000009,01.03.00,ANDREWJ.SOURCE.JCL,
 ITPLL   ,20100628,18:12:18,ANDREWJ ,00000009,      ,20050323,000009,01.02.00,ANDREWJ.SOURCE.JCL,
 MQT2SS  ,20100624,17:38:54,ANDREWJ ,00000009,      ,20100624,000009,01.00.00,ANDREWJ.SOURCE.JCL,
 MQT2SRCV,20100621,15:44:24,        ,000018A8,001329,0:A31R24,      ,        ,ANDREWJ.SOURCE.LMD,
 MQT2SRCV,20100621,15:44:19,ANDREWJ ,00000916,      ,20100615,000793,01.08.00,ANDREWJ.SOURCE.ASM,
 GIGO5   ,20100619,20:59:00,ANDREWJ ,00000147,      ,20100618,000122,01.03.00,ANDREWJ.SOURCE.ASM,
 MQT2SBKP,20100619,19:05:06,ANDREWJ ,00001142,      ,20100619,001142,01.00.00,ANDREWJ.SOURCE.ASM,
 GIGO4   ,20100618,13:26:23,ANDREWJ ,00000112,      ,20100618,000112,01.00.00,ANDREWJ.SOURCE.ASM,
 GIGO3   ,20100618,11:19:50,ANDREWJ ,00000225,      ,20100617,000190,01.02.00,ANDREWJ.SOURCE.ASM,
 MQGETPUT,20100615,18:03:47,        ,000017C8,00131E,0:A31R24,      ,        ,ANDREWJ.SOURCE.LMD,
 MQTSTRCV,20100615,18:01:23,        ,00001090,001313,0:A31R24,      ,        ,ANDREWJ.SOURCE.LMD,
 MQTSTA  ,20100613,09:16:19,ANDREWJ ,00000015,      ,20100613,000015,01.00.00,ANDREWJ.SOURCE.JCL,
 MQTST   ,20100613,07:50:08,ANDREWJ ,00000017,      ,20100609,000017,01.18.00,ANDREWJ.SOURCE.JCL,
 MQTSTSND,20100608,16:29:58,ANDREWJ ,00000018,      ,20100604,000008,01.19.00,ANDREWJ.SOURCE.JCL,
 MQTSTRCV,20100608,15:29:11,ANDREWJ ,00000008,      ,20100604,000008,01.09.00,ANDREWJ.SOURCE.JCL,
 MQTSTB  ,20100608,09:42:48,ANDREWJ ,00000015,      ,20100604,000015,01.01.00,ANDREWJ.SOURCE.JCL,
 MQTSTRCV,20100607,11:14:11,ANDREWJ ,00000644,      ,20100531,000639,01.09.00,ANDREWJ.SOURCE.ASM,
 MQTSTSND,20100604,16:51:21,        ,00001320,001308,0:A31R24,      ,        ,ANDREWJ.SOURCE.LMD,
 MQTSTSND,20100604,16:51:21,ANDREWJ ,00000872,      ,20100527,000811,01.14.00,ANDREWJ.SOURCE.ASM,
 MQGETPUT,20100604,10:40:25,ANDREWJ ,00000008,      ,20100604,000009,01.01.00,ANDREWJ.SOURCE.JCL,
 FREESP  ,20100531,10:31:15,ANDREWJ ,00000051,      ,20081103,000047,01.04.00,ANDREWJ.SOURCE.EXEC,
 ZPOOL   ,20100531,10:26:33,ANDREWJ ,00000073,      ,20080924,000068,01.06.00,ANDREWJ.SOURCE.EXEC,
 TSTMVCL ,20100528,16:03:08,ANDREWJ ,00000147,      ,20050606,000113,01.04.00,ANDREWJ.SOURCE.ASM,
 BKUPCONS,20100525,13:34:18,ANDREWJ ,00000016,      ,20100525,000016,01.00.00,ANDREWJ.SOURCE.JCL,
 CONSBKUP,20100525,11:47:48,ANDREWJ ,00000072,      ,20100525,000181,01.01.00,ANDREWJ.SOURCE.EXEC,
 DIARECP ,20100414,10:35:50,ANDREWJ ,00000015,      ,20100212,000015,01.05.00,ANDREWJ.SOURCE.JCL,
 DSKINTQT,20100412,17:24:13,ANDREWJ ,00000028,      ,20050504,000014,01.02.00,ANDREWJ.SOURCE.JCL,
 PIJ2MQ  ,20100318,16:16:13,ANDREWJ ,00000813,      ,20070131,000627,01.06.00,ANDREWJ.SOURCE.ASM,
 MQDELETE,20100317,09:54:44,ANDREWJ ,00000014,      ,20060804,000024,01.14.00,ANDREWJ.SOURCE.JCL,
 USRRSPE ,20100315,13:37:26,ANDREWJ ,00000097,      ,20100308,000097,01.02.00,ANDREWJ.SOURCE.EXEC,
 RXUTC   ,20100312,16:28:58,ANDREWJ ,00000042,      ,20041221,000045,01.04.00,ANDREWJ.SOURCE.EXEC,
 RMFRECP ,20100309,16:29:34,ANDREWJ ,00000060,      ,20100308,000060,01.01.00,ANDREWJ.SOURCE.EXEC,
 USRRSPE ,20100308,18:27:15,ANDREWJ ,00000428,      ,20061020,000319,01.19.00,ANDREWJ.SOURCE.ASM,
 RMFRPTB1,20100308,17:10:39,ANDREWJ ,00000118,      ,20100226,000118,01.02.00,ANDREWJ.SOURCE.JCL,
 USRRSPE ,20100308,13:19:12,        ,000005F8,00122C,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 USRCNTE ,20100308,10:44:39,        ,00000558,001224,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 USRCNTE ,20100308,10:44:26,ANDREWJ ,00000359,      ,20061020,000326,01.10.00,ANDREWJ.SOURCE.ASM,
 MQGIGO  ,20100302,09:29:54,ANDREWJ ,00000211,      ,20070213,000128,01.20.00,ANDREWJ.SOURCE.JCL,
 RFSTC   ,20100106,11:51:17,ANDREWJ ,00000035,      ,20031029,000007,01.06.00,ANDREWJ.SOURCE.JCL,
 IEC501A ,20091231,16:19:45,ANDREWJ ,00000173,      ,20091211,000280,01.07.00,ANDREWJ.SOURCE.ASM,
 USRFM   ,20091229,13:57:47,ANDREWJ ,00000247,      ,20090512,000241,01.01.00,ANDREWJ.SOURCE.ASM,
 USRFM   ,20091229,10:41:22,        ,00000348,00121C,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 USRSTAT1,20091221,15:31:59,ANDREWJ ,00000025,      ,20091221,000025,01.00.00,ANDREWJ.SOURCE.JCL,
 USRSTAT#,20091221,14:11:38,        ,00000C90,001214,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 USRSTAT#,20091221,14:11:35,ANDREWJ ,00000745,      ,20091221,000947,01.02.00,ANDREWJ.SOURCE.ASM,
 USRSTAT#,20091221,14:10:51,ANDREWJ ,00000093,      ,20091221,000093,01.00.00,ANDREWJ.SOURCE.EXEC,
 AVGMIPS ,20091118,18:00:48,ANDREWJ ,00000076,      ,20091110,000087,01.03.00,ANDREWJ.SOURCE.EXEC,
 C1PRODA1,20091112,14:00:01,ANDREWJ ,00000207,      ,20091112,000207,01.00.00,ANDREWJ.SOURCE.JCL,
 P1TOQ64 ,20091109,09:42:49,ANDREWJ ,00000639,      ,20090212,000608,01.02.00,ANDREWJ.SOURCE.JCL,
 PDSDIRI ,20091022,15:14:41,ANDREWJ ,00000017,      ,20091022,000017,01.00.00,ANDREWJ.SOURCE.JCL,
 ASML0#L9,20091006,13:30:13,ANDREWJ ,00000060,      ,20091006,000060,01.00.00,ANDREWJ.SOURCE.JCL,
 L900    ,20091006,13:29:09,        ,00000178,00120D,0:A31ANY,      ,        ,ANDREWJ.SOURCE.LMD,
 ASMG0#G9,20091006,13:22:44,ANDREWJ ,00000050,      ,20091006,000050,01.00.00,ANDREWJ.SOURCE.JCL,
 GOAA    ,20091006,13:22:17,        ,00000030,001206,0:A31ANY,      ,        ,ANDREWJ.SOURCE.LMD,
 LNKPRD# ,20091006,13:15:11,ANDREWJ ,00000016,      ,20091006,000016,01.00.00,ANDREWJ.SOURCE.JCL,
 PRDA0#A9,20091006,13:10:09,        ,00004EC0,001126,0:A31ANY,      ,        ,ANDREWJ.SOURCE.LMD,
 ASMA0#A9,20091006,11:57:30,ANDREWJ ,00000047,      ,20090930,000032,01.02.00,ANDREWJ.SOURCE.JCL,
 ACM0    ,20091006,11:38:21,        ,00000528,00111F,0:A31ANY,      ,        ,ANDREWJ.SOURCE.LMD,
 RECATIOD,20090925,10:59:03,ANDREWJ ,00000009,      ,20090925,000009,01.00.00,ANDREWJ.SOURCE.JCL,
 DUMPOBJ ,20090919,05:57:27,        ,000007D0,00151F,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 ZEROREC ,20090918,10:52:53,        ,00000100,001527,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 CONSLGRG,20090826,17:33:06,ANDREWJ ,00000206,      ,20070510,000232,01.03.00,ANDREWJ.SOURCE.ASM,
 C1PRODA0,20090727,11:44:23,ANDREWJ ,00000197,      ,20090727,000197,01.03.00,ANDREWJ.SOURCE.JCL,
 IOCP    ,20090727,11:39:45,ANDREWJ ,00000006,      ,20090727,000006,01.00.00,ANDREWJ.SOURCE.JCL,
 DXCINIT ,20090710,11:56:19,JHR     ,00000028,      ,20090710,000028,01.00.00,ANDREWJ.SOURCE.EXEC,
 DEFGDGT ,20090611,10:55:20,ANDREWJ ,00000012,      ,20090611,000012,01.00.00,ANDREWJ.SOURCE.JCL,
 USRSTATB,20090608,16:49:42,ANDREWJ ,00000627,      ,20071009,000028,01.05.00,ANDREWJ.SOURCE.JCL,
 RECATUSR,20090518,18:19:55,ANDREWJ ,00000174,      ,20090518,000174,01.00.00,ANDREWJ.SOURCE.JCL,
 ZPFLST  ,20090508,13:26:49,ANDREWJ ,00000119,      ,20090508,000119,01.00.00,ANDREWJ.SOURCE.EXEC,
 VERCNTLL,20090507,18:25:02,ANDREWJ ,00000141,      ,20090507,000141,01.00.00,ANDREWJ.SOURCE.EXEC,
 COPYLGF ,20090507,17:01:14,ANDREWJ ,00000012,      ,20090505,000012,01.01.00,ANDREWJ.SOURCE.JCL,
 VOFE100 ,20090507,16:48:23,ANDREWJ ,00000001,      ,20090507,000001,01.00.00,ANDREWJ.SOURCE.JCL,
 VERCNTL1,20090506,18:43:31,ANDREWJ ,00000033,      ,20090506,000033,01.01.00,ANDREWJ.SOURCE.JCL,
 VERCNTL ,20090506,17:47:32,ANDREWJ ,00000141,      ,20040726,000140,01.09.00,ANDREWJ.SOURCE.EXEC,
 VERCNTL ,20090506,17:37:26,ANDREWJ ,00000069,      ,20040726,000042,01.10.00,ANDREWJ.SOURCE.JCL,
 DEFGDG  ,20090416,16:56:17,ANDREWJ ,00000012,      ,20080527,000011,01.01.00,ANDREWJ.SOURCE.JCL,
 USRCNT  ,20090416,13:58:04,ANDREWJ ,00000024,      ,20090416,000024,01.00.00,ANDREWJ.SOURCE.JCL,
 RTABKUPP,20090330,10:32:22,ANDREWJ ,00000017,      ,20090327,000017,01.01.00,ANDREWJ.SOURCE.JCL,
 RFSTCRTA,20090327,12:17:59,ANDREWJ ,00000010,      ,20090327,000010,01.00.00,ANDREWJ.SOURCE.JCL,
 CRIORDQA,20090320,17:10:46,ANDREWJ ,00000016,      ,20090320,000016,01.00.00,ANDREWJ.SOURCE.JCL,
 CRIORDP0,20090320,15:32:05,ANDREWJ ,00000020,      ,20050527,000018,01.06.00,ANDREWJ.SOURCE.JCL,
 RFPPRC  ,20090311,14:35:37,ANDREWJ ,00000022,      ,20090311,000007,01.01.00,ANDREWJ.SOURCE.JCL,
 SMF     ,20090309,13:59:51,ANDREWJ ,00000094,      ,20060518,000094,01.03.00,ANDREWJ.SOURCE.ASM,
 VERCNTLU,20090306,14:54:01,ANDREWJ ,00000020,      ,20051220,000020,01.04.00,ANDREWJ.SOURCE.JCL,
 BKP2PIJ ,20090305,06:12:03,ANDREWJ ,00000204,      ,20090120,000204,01.01.00,ANDREWJ.SOURCE.ASM,
 GIGOPIJ ,20090305,05:49:12,ANDREWJ ,00000172,      ,20090226,000147,01.04.00,ANDREWJ.SOURCE.ASM,
 PIJPICKO,20090304,18:12:12,ANDREWJ ,00000229,      ,20090304,000151,01.03.00,ANDREWJ.SOURCE.ASM,
 PIJ2MQ  ,20090304,16:09:30,ANDREWJ ,00000009,      ,20090304,000009,01.00.00,ANDREWJ.SOURCE.JCL,
 R@STOP  ,20090302,17:33:56,ANDREWJ ,00000005,      ,20090302,000005,01.00.00,ANDREWJ.SOURCE.JCL,
 C@STOP  ,20090302,17:31:20,ANDREWJ ,00000005,      ,20090302,000005,01.00.00,ANDREWJ.SOURCE.JCL,
 R@START ,20090302,17:29:47,ANDREWJ ,00000004,      ,20090302,000004,01.00.00,ANDREWJ.SOURCE.JCL,
 C@START ,20090302,17:27:09,ANDREWJ ,00000004,      ,20090302,000006,01.01.00,ANDREWJ.SOURCE.JCL,
 R@QUERY ,20090302,17:24:32,ANDREWJ ,00000004,      ,20090302,000006,01.01.00,ANDREWJ.SOURCE.JCL,
 C@QUERY ,20090302,17:24:17,ANDREWJ ,00000004,      ,20090302,000003,01.03.00,ANDREWJ.SOURCE.JCL,
 P@PPRC  ,20090302,17:20:57,ANDREWJ ,00000041,      ,19951117,000029,02.37.00,ANDREWJ.SOURCE.JCL,
 PPRC    ,20090302,15:47:08,ANDREWJ ,00000005,      ,20090302,000005,01.00.00,ANDREWJ.SOURCE.JCL,
 ISR@PROP,20090302,15:38:56,ANDREWJ ,00000333,      ,20050225,000331,01.01.00,ANDREWJ.SOURCE.JCL,
 TLMPRIM ,20090302,13:44:31,ANDREWJ ,00000009,      ,20090302,000009,01.00.00,ANDREWJ.SOURCE.EXEC,
